0x82578cb2854b24b0 199180.500000
0x341582a264a49e5d 197002.200000
0xfc82b15ccb340ae3 182974.500000
0x74890262fb529592 194295.400000
0xa188ea1b7a183bf9 192466.900000
0x1648233628918373 197358.900000
0x50e9ef1f6cf519fa 191773.300000
0x6e52e5e57d457f4a 183503.000000
0xb4b3c93fab127d49 190745.400000
0xbe47af70a1db07c8 190594.300000
0x43623af496d52f16 191154.000000
0xfd20d583ece0ac24 184509.300000
0x1be27c2e0e3a907a 200082.300000
0x66f028128f1eb91a 192692.800000
0xc2e4f0f031aa8630 192301.700000
0x12b8e79e150e868e 192697.700000
0x66b88b3204b64e06 189212.400000
0x24e4ff62a9487bf8 193625.900000
0xaa2f2c1265918f95 192949.800000
0xf074f5577298c5b5 200495.700000
0x8e92fc0614715bb8 195691.200000
0x54c382f1134d9ba1 189315.800000
0x723dc5d743048ed2 192270.600000
0x55b901e6a4dcf68b 190240.000000
0xd089e3a2899ea386 199485.400000
0xfc77ba269a2c424c 188645.000000
0xe1d9ada1ba7a0ba3 184385.100000
0x2e6fa84f1c33c1e7 196989.200000
0x0ef656a2f518dd73 194616.800000
0xc080fd3a83f31c71 188604.000000
0x3005af926fc2245a 198334.600000
0xb1d6e388e07d6c30 194376.200000
0x2ae82ff0f4b8e4eb 190607.300000
0xdc63ea989e0bdab1 193001.700000
0x57e365f5c9371eb1 191965.800000
0x13487cda08ccb3a1 191342.100000
0x397e96cb3390ac72 191862.100000
0x2cee3b8433cc3d94 187828.100000
0x628e15c83525de55 193780.900000
0x11b5d687bb4e6920 193135.000000
0xff968849823315dc 191901.400000
0xc1bdf19f0d2cd62e 190142.700000
0xe941a36a1d62f73d 192553.900000
0xccd6f4af1191c667 192682.200000
0x134cdf88572bbe97 193553.400000
0x9c81841ca649b9bf 199874.900000
0x7729a3e91881b8fc 203772.300000
0xfe0a79f9009ac09d 189696.100000
0x260508440fdd2f77 191643.600000
0x3718d0690512b278 191292.600000
0x0fb6dadbee40142e 196217.300000
0xd6fe2b0d00fd9390 197617.200000
0x793150011edf9623 187952.300000
0x545c3e665b2b705b 202547.900000
0xd3039f57933b3a9c 195920.300000
0xcf278482987cec70 197424.100000
0x7f7f35762f961503 201197.200000
0x2a276eb91cc63d48 196672.200000
0xd0de4f5f340de0ae 199630.600000
0x9935d394c09bc0fd 189016.000000
0xb3a3b9ffe0995079 193236.200000
0x6d703024e8dd6527 186736.600000
0xf3a14879a9febc6c 179081.800000
0x9a22a819d98087d7 186127.400000
0x301f61d25c12566b 189394.200000
0xaa1a33e78710b0ae 198657.500000
0x0ee96ced338d4044 198736.400000
0xe62850c537640a06 187654.800000
0x4950503c6dc76319 186591.300000
0xdae17ff8729ba0bb 181447.700000
0xee2e846a9ae2e69e 197217.400000
0x7e292e5a6865b549 187776.600000
0xdd89960062a7fa78 198170.700000
0xad4dff343ad89559 192377.400000
0x2a9bd7ad8fce2e65 199155.900000
0xf4416536e3984f78 193702.600000
0x958b0548289a9418 196421.900000
0x3f99b7aeb44c3c8e 187631.500000
0x6fb2b867b83d566f 193015.500000
0xf206fa98ec5a1d4b 194133.600000
0xccf915cf0a9bb270 188015.200000
0x2cb8683f394d1bab 186361.400000
0x80b65bd1bdaf463c 185237.700000
0xd110b1781bdbf034 194723.400000
0x3959971650d6217e 196066.400000
0xdccb83e1a850b123 192690.500000
0xf807f4f66f129ab2 195960.000000
0x25271f9462232bf5 188376.000000
0x4278dc7a512f8666 193078.300000
0x28fcdb146ca997e8 192267.900000
0x2dce9229772596c3 191866.100000
0xeabce954429673e5 180757.100000
0x8d437e9f3271bf6e 187779.700000
0x2eb087fc8928578c 194614.200000
0x57cd429f4638033c 195043.500000
0xfbf5777f0fb6c9fa 204672.600000
0x14434df255cddb33 204795.500000
0x50da1e7e2022b3e7 199328.200000
0x7122064ff2a13beb 177967.000000
0x81644dbd99e69a93 191118.900000
0x3bfca187253cca1b 190067.400000
0x1bb0a4001e60dcf0 191783.700000
0x86f231cfcec4ccf2 198706.900000
0xbd48fb00280bf504 200708.500000
0xb03b7554b4347570 202763.400000
0xc756f6e2acf2f26b 199663.800000
0x21d0dd0c0ed5cf2f 188181.200000
0x2e125dce97703816 191660.400000
0xa9bdc50622d1a467 197433.300000
0x1b4a2d510aab36bb 188465.700000
0xd753edb9160604bc 184619.300000
0xad9cc58c5251d887 191537.200000
0x585f0e526a4b56a3 189172.300000
0xf1e06259de5fa755 192102.300000
0xf502e968810d6684 180340.800000
0x5d3c53836e40f64b 196141.300000
0x9df4124109bccbad 200674.700000
0xd10a4b3214d30306 200826.100000
0x3a7937f92f877e2e 186094.600000
0x183b35fd67ca43b0 193633.700000
0x3d8672c085034a76 192532.600000
0xdd4e0b6bac615244 185150.900000
0x4a0379ffa6500983 182750.800000
0x47bf4c85d947a0c4 201569.200000
0x0366f6b3ce9edc0e 188109.500000
0x2499fbe2a7404de7 187321.000000
0x4cb253fd40bf1c50 197834.500000
0x094cd3f29478e52d 194327.100000
0x9644c5426bede759 205875.200000
0x3560d1e3fb1a5d10 185468.300000
0x01ce21aa296ceb2e 190106.300000
0xbe670ed6b880af04 189591.500000
0x95a2c86f374dc2c3 191574.300000
0x765239d50ffd445a 191970.200000
0x8d33c2d1937488d5 192834.100000
0x961ad92ad528982d 193501.800000
0x3695b66836116490 180864.000000
0xbdef0fe3395bff41 197076.000000
0x8cbcdca743369e59 189526.000000
0x17ef38d8c3a6df5d 191410.200000
0x4cc959a26583fa62 196398.900000
0x0a1caf287ce146f1 193284.400000
0x5e15ecd6823c97ea 198177.600000
0xea270ce1c4daf31f 189224.400000
0xbaaa69d81a925985 191623.700000
0x89eb25522f6dd1a4 190785.600000
0x72e95ec48fab38b9 193299.200000
0x2d68437e670cf3bb 193331.200000
0x7f88db1f96b3db22 195942.200000
0x59a450fcfcfed5be 189808.900000
0x8e72c6573954a4c4 196716.400000
0x0138b4015e831bd5 195654.000000
0x9dea1b8ea1894443 194925.000000
0x6251fbfcd3927a96 185874.200000
0xad4c60b57fc6dd71 188098.900000
0x5fa8a349c8000430 190807.400000
0x7642352063f52f65 196587.400000
0xbed42db2bd0c5b41 187510.600000
0xc3d73b0d7878ed46 196078.400000
0x73687d8f512a80b4 191071.300000
0x054a1a1e15579012 187845.000000
0x1a253772be8016b9 186883.900000
0xc347af0f34602a3b 193556.400000
0x74141ce15a1a150a 205583.500000
0x69f3aed5e2fc45da 191766.600000
0x55c9cfe62ecbb425 191506.900000
0x3f7f824d006ba3f2 191811.300000
0x65a7c7d5a92e7ca3 198132.000000
0xc215103ecbd3d919 187735.400000
0x6b6f0479112afea4 189810.400000
0x34b7eecbd08ede0f 188114.600000
0x8007ff20394c8950 202817.900000
0xe6b1f1b72a38878c 199958.800000
0x14af8d699b66a9e4 193062.000000
0x45e409fa7fdc37c1 191992.700000
0xba946dc805504c29 193560.200000
0xef4acbe18c057c63 196054.100000
0xdebdceb615efed00 194518.300000
0x63f407e2fb037280 195301.600000
0x6d5c3b87dc3812ae 193013.000000
0xe8a26ad34ffbb944 196779.600000
0xfe785de5c6e64db2 190489.800000
0x620823f149e0d875 195433.400000
0x21ee09d98e62c2e6 193888.500000
0x0650978737f7f2b6 194215.900000
0x3c561f4c9d90762d 201195.000000
0xcdcc76f02bfaf3ce 198043.900000
0x2140d3e3eae72ab2 190747.800000
0x0c032513e4e2dc7e 191764.000000
0x2361d15e1c67649f 205901.100000
0xc0c9d23a24658f72 191125.500000
0x168bb529f636b571 183328.000000
0x63dc8eb21db0c94b 194198.800000
0xf92547550930e4d1 190703.600000
0x40bd80a5810b7559 185853.400000
0xc1bf3c18353bde75 194215.300000
0x1e7433202c59dac1 196181.500000
0x68a9e1d3cbf77bed 189767.800000
0x0188ad63753f8788 200265.000000
0x609be532847ae54a 189373.900000
0x9fd6330966a45939 190678.800000
0xf0ee352ce6721c3b 190623.700000
0x87662919375bf25d 195666.800000
0x96f0c7f59165e96b 195521.500000
0x686cb976728ae3fe 198789.000000
0x99883b6d5702d803 189156.500000
0x7e44c5827aee101c 187049.200000
0x5cade1e400227155 192949.100000
0xf9c12e4d64bb99c8 192027.100000
0x911b8356a6d9d2ea 187335.500000
0x8e2f2c433ac7ef34 189043.900000
0x28feedfbd3f2d856 193397.400000
0xf7d75bb94c03ece1 182666.300000
0x6b94cf6dabe2d030 186192.100000
0xc0d46ba22f8ba967 189261.100000
0x3b02ae3fb0a7eab2 191735.200000
0xa589dbe6c841f396 190858.300000
0x1af07e7930a00e37 194068.900000
0xf819e131932007f2 194823.600000
0x54d3875b04191e8f 193565.800000
0xc75814d564c597ab 195030.700000
0xe6a481412cbe6bee 195109.200000
0x71975027a1df0020 193572.300000
0x053abcbbf33c2e40 191085.900000
0x15c67bb00c1cdcca 193467.500000
0x14e8a861d073d1b3 195810.500000
0x5eeeeb6b9a1717d1 200640.600000
0x84d68515e14fd0cb 197807.600000
0x2405fa7d5389714d 192046.200000
0x4be5371eff6b9f82 192758.500000
0xfdd2215463683a8b 194295.100000
0xd9a9ee327ce005a3 187361.700000
0x4ee27d77bf3e0fb0 200950.700000
0x46b54f145bde2859 193692.800000
0x65b5f8bf9bea9f4c 196876.900000
0xf679e2a78546fc5b 195712.800000
0x7e2ca72d35337054 196069.900000
0x9e64dbb003d2c81e 186105.300000
0xd1c47a22b8a4d2f7 189242.700000
0x05fc9742334bee64 202368.600000
0x4f3f411c2469a3a7 196059.200000
0x5e755f80bf2d005f 185577.800000
0x1675dfb0a0fff2f3 199229.900000
0xdb67ca3afecf7fd8 194580.600000
0xad63b818be33a4b6 187614.800000
0x3c09bfb3b9afcbee 185309.000000
0xf7d2bcef6bc7553d 203497.800000
0x7b9a991d7fb43c94 197309.800000
0xc42f4d0aa56a9728 196336.300000
0x6c83f42d3a2de708 198644.800000
0x8aa879942dae575d 204277.000000
0x9523f31402c61bac 199431.700000
0xe6333c442305a857 192436.800000
0x5983b18ed1dc01a7 203091.700000
0xd26e67e36151d7e4 200836.400000
0xb3065672d5b667a7 196499.800000
0x8e8514b191ee17e1 193235.400000
0x92d72af03606a0a6 197356.700000
0x9c19e49aa5a50d41 192812.900000
0xe00fad4cd88456a3 202610.000000
0x531493f183b33154 188902.500000
0x31d7ff578c00ff5d 201218.000000
0x413cdf54dcb89f94 194533.300000
0xee2a66a57a3b2ff2 196192.100000
0xbfe13b19a0103534 194652.400000
0x4af6444cbb02ef20 195653.500000
0xc07e4bfcb6aad34a 198328.500000
0x86ef074ec38e943f 189190.900000
0x7a9aca843f555b11 194523.400000
0xa8cd97d234d15ef9 190724.900000
0x09958b29f26a5343 201282.400000
0x7ebdf42ef50f1702 196806.200000
0x956c5f266a88658f 200542.300000
0x38c3977ed7c21d98 187969.000000
0xfe55d3086b8d371b 195626.800000
0x73eb6f8fbfe3de56 201021.900000
0x48b3fba67ae10679 191445.400000
0x6a19cf07d64bb053 197287.400000
0x5633292ed51d85ed 191211.500000
0x73e8d0755efb97a9 194174.000000
0xec619891eec87c7e 204234.100000
0xfdb047cf14c46582 202818.000000
0x2194ec8744373303 186628.800000
0x8a22b917f7b353b8 196209.000000
0xafb5ea22f4b64974 196113.500000
0x6cc1ec0a8a63d5f2 200771.500000
0x8095aadeccc9a5b4 190851.600000
0x953e1e3d95324593 196287.000000
0xa0e7760a278f6fc2 193383.300000
0x3d2228338a6a1fe6 190127.800000
0x7d7d0558ce655ec5 191507.200000
0x174787145d940ff7 199049.800000
0xdb0731b358d9cc26 199300.000000
0xbb2ca7ab13a91c2a 206096.700000
0x1c092bb2a548adec 198520.200000
0x510a6fd4448afb31 199669.500000
0x7eb1acdd06703345 201140.000000
0xff56d1fa7dddaa8a 192235.600000
0x44e545fadb3cfb8f 200591.200000
0xcfe0fe40c6057a27 200680.900000
0xbf114102dc6860a5 204375.100000
0xcd4c688792793fc6 204197.000000
0x4da3e4088c7038d3 198604.400000
0x460f7bd5724cf1f5 195401.000000
0xd9e63e5845405acc 190771.100000
0x1530199e1240d92c 199013.000000
0xb5cfc9275283a88c 195678.500000
0xf49ad70934ca6ded 195062.600000
0x483528a9f31a9b71 194801.000000
0xf951833c4841b0cd 197915.200000
0x801c1584829c1841 204200.000000
0x6e55d7ae1fa0e2b2 193893.400000
0xd2360a8264f4ced1 194858.200000
0x770e24ea50cc99cf 191975.000000
0xcd1c8e6c9850bae1 196833.300000
0x521481a9bff6b80e 191245.900000
0x8dbfaba829f3ce98 192032.600000
0xd270f190b514967f 194308.600000
0xcc6ff8084b844139 200333.500000
0xb9966b1922138151 200103.700000
0x72111892e076234b 196839.300000
0x23c725b5dbbde5f3 201892.100000
0xf58906f781749052 193182.400000
0x656c5a112013dacb 188376.000000
0x25b0440bbeb347e0 203574.100000
0xd5e46a21b341221f 196501.600000
0x39edf8a794eea671 199557.800000
0x1e10ac56285b67d9 201122.000000
0x676d582cdaf2f5b2 196541.600000
0xa6643232d0f0dc12 201440.300000
0x624f96a11eaeb844 195789.600000
0x592efa05a0f10936 198654.700000
0xd68e77ef727fe367 193634.200000
0x1f30c4c013f10439 194047.800000
0x858f8ae6aca69ca0 201728.400000
0xd95b9a3ccf0b0113 193467.700000
0x849f871395f48216 197462.800000
0xa6fdcf45024e043f 193257.800000
0x57f5000139b5143f 193840.300000
0xe16eecc577ecbee0 195931.600000
0x521ed98559be5de8 198744.300000
0x888f3562cc5b553d 196221.800000
0x4466a9023dc448c8 190583.200000
0x51498b1ce08970b0 191063.500000
0x90a3a0337cecc929 198980.400000
0x5e8a641a747e0234 201540.900000
0x1bb53b013328a468 189952.200000
0x48577ed901f6dbac 200254.300000
0x6b2b88a8366352a8 195004.400000
0xc2e78273209f374e 199057.300000
0x604a55763696083c 185545.000000
0x92fc00e15657ec90 199238.500000
0x6dbc1558eb367697 200880.600000
0x015ad68922cd6731 195162.500000
0x1983c8fe40696cf2 198000.700000
0x801c1f3917654634 198001.700000
0x3f482fae8e8aabb2 188651.200000
0xd5b00fd115ca9388 193873.300000
0x93adc31e8a986fed 201913.300000
0x8893a0ba3e9f2293 198976.100000
0xd3a2b3fce1615cb3 197108.800000
0x255629d15b2b788d 196879.500000
0x6e3ae9774dd1f530 194122.800000
0xefd2fd1e9704f4a0 195576.100000
0x128629223e3793de 194233.200000
0xd63b0ab944ae58fb 189862.800000
0x08a278b329a4919a 188952.200000
0x5536cc7cd3ae8e3f 200191.000000
0x541baa621ea46ec3 193259.200000
0x4075b8caec2e9cec 189662.600000
0x1b91eb8c924422b4 195999.700000
0xbdb06606d0a642ca 192723.400000
0xe436c541e6509026 194087.500000
0xd9d021d08dde34a0 186747.900000
0xcd1801b02d0728f4 201785.800000
0x69edce5783f43253 196926.900000
0xaf271992ba820db0 196144.400000
0x867a0c7c3ef54c5e 201295.200000
0x8e6004b4938e21a8 201128.800000
0x6f87889952b5dcc1 198425.400000
0xc3d83dd8bc677e98 188633.200000
0xc71771f728e01514 191468.800000
0x2d8c63b965f793a1 196376.300000
0x34ee3810f9339794 194470.000000
0xe64e5b1e4488ebb4 195081.100000
0x586713c05cdb7916 202989.700000
0x0c79c9398cf81179 195969.800000
0x188d83fc7dbe6709 201628.400000
0x917a4d4d56897201 192786.400000
0xc362f0edc69ccf79 198699.100000
0xfdd03a47e548607b 199085.500000
0x228ff4ae8e645849 190585.500000
0x348f2315e44eb57b 182726.500000
0xa2583fcc024398d7 200128.200000
0x966f43145830ff76 200678.800000
0x4ebe23e4e83154c0 196220.900000
0x426cd763ac69276d 197097.200000
0x2982ce33284ec5cf 200629.900000
0xc39f3121c60829d8 194915.200000
0x84d49eb5043b9e76 201112.700000
0xefd8f9d1e6e7ac69 187330.900000
0x0645270709bf4fa9 196975.900000
0x71821f75931ccdd5 192290.600000
0x16fb5b3861ed8353 193733.400000
0x0e0f89445209bf63 196134.200000
0x15244e0ee3126996 190151.700000
0xf130f6583342bb3c 194193.600000
0x302b82ea4d585023 199856.100000
0x81fa2e016d19aa97 185855.500000
0xc9cf9557c7038c49 198408.900000
0x3bae068b0d826d99 199350.300000
0x8fb7e3fa6f371437 185330.800000
0xb3b2238e75b83e70 193468.500000
0x220c69e35074f967 197986.100000
0x4b890e45a96dcb7c 200959.500000
0xba8a6a21735c6041 194137.300000
0x14a7d2e326a168f8 189891.200000
0x59c8f56f9bade296 200969.200000
0x76ede9deab25f95e 194933.500000
0xc142224bb7dd971e 193428.500000
0x117f991ff6f82241 190764.500000
0x1734ebc928ed2dd8 191735.200000
0x5013fc40a56373ce 193954.300000
0x7348ee42eeab92c7 193275.900000
0x7ea02ad87503788f 195790.100000
0x8db42e84cce470ad 188939.100000
0xf3c1022d41eacbbd 190024.100000
0x4aa47941f75d32a9 202846.900000
0x4135151ad5b36975 188334.100000
0xfd1a4c858f0c1f36 189554.900000
0xcda738bfdad9494c 190116.100000
0x25873d2d12d19256 188684.100000
0x42ce9c80f0d72d3a 203862.600000
0xfe409632197c26ae 191518.500000
0x1b6fdf65580f2a10 193337.900000
0x450fa9fc9ec7a847 194879.400000
0x45a10a1636760010 197459.200000
0x0bd308ebf3192387 197098.200000
0xfc8969e90af66bbf 202672.300000
0x5fb57bd879538569 200817.200000
0xb130f44ca6db2c82 194202.200000
0x97c5698043369e84 193532.400000
0x1a6b28d475f8602b 198499.300000
0xc0a427c24c6252c0 204514.800000
0xe6e7cc527f67cdba 194723.900000
0x6195db7f11492ec6 190894.400000
0x3461f751f3aaa042 191318.400000
0x8965bf860b8624ec 190389.400000
0x419bc0b22548d9ec 199157.000000
0x08afd5ebce0195cb 194450.900000
0x24621e2b9defd1e9 198866.500000
0x75d8d9a5a6eac2ad 191401.000000
0x739a28861eef9bab 190709.700000
0x86d56b3ed0588744 195534.200000
0x11e551a6c71e39c0 197369.500000
0xe203041a45e4a640 198988.500000
0x5abd9cb9a5f12704 193221.600000
0x9f28e784c327fb41 197490.400000
0x759ed69deb6e3047 194197.000000
0xfca18576d21cfb02 198064.800000
0xe077a417af315d2f 201031.000000
0xbd028b60849d62c2 185947.700000
0xef2d987b60e31016 190103.500000
0x90d2dbc6d671d453 197408.300000
0x0776876a54cf6861 187356.100000
0x933376ad414dea7e 194483.700000
0xdc3cd557144d7fa3 201239.800000
0x18c3f6217bf36134 202369.500000
0x85e1f8b68bb543b1 188915.800000
0x11b1b79b6a28a109 200116.600000
0xb9f5cdf98f02d44b 195728.700000
0xa682c20b1f70a7df 200493.600000
0xeec69c3ede917a4d 200309.100000
0x03af0151b5d5a6bd 193833.400000
0x5ebd5fc3d967a3a5 194105.900000
0x402cc2cc2c60a5d0 187263.000000
0xbd7c9f86b69d86c9 194857.000000
0x3562ff1cfe2c69b8 189146.500000
0xb209cd6f9110b843 189150.600000
0x7faee92cd84138c6 201875.500000
0xc5865dd173d40ac0 192577.200000
0x9822aaeb666eea33 187414.700000
0x51ebe2d5c1843f14 194501.300000
0x05b937e18f5bd27d 206084.700000
0x8cc8e815c0eec640 193192.800000
0x55a68633bc808d8b 188059.000000
0x00d388f34ee430bc 188437.000000
0xd69f9cee78c30b37 192152.100000
0x94909e3f2df1579c 189577.100000
0xcdf94be63468a8b4 194456.100000
0x351de1779ce49c30 201890.300000
0x45227ab37c7d5922 192585.900000
0x5a44c9f59410e168 187408.100000
0x881324706111d0ad 186888.000000
0x7d4bc0f3d71e0784 195173.300000
0x3ea1fe5797c29ced 192769.600000
0xb18d5a795fe16ead 195748.700000
0x868c611e7c56e433 191600.900000
0x9576cd3d49bd407f 198757.100000
0x4cb8f1d8b24e398d 201695.900000
0x1f447da1640000f3 192668.300000
0x863921217c7ad53c 196235.300000
0x736eed945b1c0d77 193209.900000
0xe83141c6d880681b 186206.000000
0x1e0fde2571ad19b0 198304.900000
0x6cee279f6e1e9e3c 189619.700000
0x5f4b86df57d324bc 202661.400000
0xdb5ffc7603e427cb 187777.400000
0xe908ff2baf28ce86 191162.400000
0xd4402b48b2c19126 196030.900000
0x7c7264503a7a7713 199989.600000
0xa20675b675fbefc4 183992.500000
0x80716dd17970e2ce 199471.200000
0x3d097db312ae0325 196188.600000
0x30b029f3f35353f1 188003.200000
0xc54d40290190d247 198635.100000
0xc712abdc0749035c 203483.400000
0x437ecb5943793e12 198107.400000
0x03e5a763fe94b80b 199459.600000
0x7e618c39200a1626 189512.000000
0x7ed78cab5480041c 201562.000000
0x95a2b2f336ec40b1 202050.300000
0x0d4ce244477ab2c7 199994.300000
0x4389104c5d90bf7c 192475.400000
0x9a32636056c35a65 192572.200000
0x1c96600c1e32ebf8 198702.500000
0x356b9b611013b506 200217.800000
0x05c20e07940ca89b 181174.900000
0xc29d6236fae7df52 200921.500000
0x8d921a7ed42772a3 199927.400000
0xb00d709b07c5b40d 191051.000000
0x2770682b21386030 188810.600000
0x5fbea3094273f701 196594.800000
0x08c8be7a1aa3fd8e 199262.500000
0x8456cae49fdd7e3d 196021.100000
0xbd70c06a6e63b7aa 196819.800000
0xe754927263e62940 190610.100000
0x601ed3fa3bea0ffb 195165.800000
0x47041665dd5cc8db 193836.100000
0xe4fc2d657aada9c3 190867.200000
0xadeebcc8d428bc6a 185349.400000
0x6a77620be99f9efa 203950.600000
0x17f1208ddc89c203 188534.700000
0x336febe2006f6324 195405.000000
0xc0d6ee7c37a13e19 194117.400000
0x86df68eb24f3cefe 198357.400000
0xb2aa129cc7772ac4 193963.700000
0x0b91a7b3dcbcda80 191586.600000
0x3f86cf6030d8c80a 193325.000000
0x9ab56e0dbc87f33e 200847.200000
0xe6cbe894019319cb 194558.400000
0x2020ebad0896b956 201341.900000
0x67d321cdea42970e 193701.500000
0xbb8656ed16125779 205972.800000
0xe1fc4e537dad2c09 201214.100000
0x711b6ff0d97336a7 193791.600000
0x8c4be05dbb27b88d 205027.100000
0xfb7184857a7592d9 199798.800000
0xea7f7d409f8b5d3b 188493.900000
0x71ba7b8c2b0ef394 197989.100000
0x23762ef6a651202a 195725.600000
0x634b5f767021e37b 190037.400000
0x94106ea91e3a95b9 195783.000000
0x11db7620d5866400 192847.600000
0x2ba8798c31058c2b 193084.500000
0xcf5e4a53d7e1de41 192646.100000
0x4afbe979b6b52711 198247.100000
0x4452bcda20583ff7 194914.600000
0xc0dbf02ca7870804 199031.200000
0x66fe1c9258d66404 200808.800000
0x9d5212133e58277b 205643.800000
0x4eac42e26be3495b 194328.200000
0x34717ed065e0b3ce 200780.800000
0x243515e5fc3490a1 191318.100000
0xa99e91f459ff0ca0 198764.000000
0xc78c3cc2c4e3f374 203816.800000
0x98eeed275bc49251 196787.800000
0xf454dc935fab9baa 200359.900000
0xea1f502c0bfdd670 198206.900000
0x521fdbced68d55bb 195865.200000
0x0213f3747582c632 205878.400000
0xc4dc0f482af7a381 197533.900000
0xfefeb3269f86b763 199838.600000
0x37f99ee5cf1bca22 192879.500000
0x8f12555fcbd02f6b 198459.300000
0x45390431db8ba7ea 191401.700000
0x7b3c98674736b7ea 197065.900000
0xb6157cd3e8f5e11e 192248.300000
0x8b45a168e37bb1a1 193099.300000
0xd6045f9718e9c101 191759.300000
0x743ce7a1626a5e48 192040.700000
0xf8a6adac96cb2c5b 201950.800000
0x518656412b5691c2 202600.900000
0x733166b7f9c9e045 204311.900000
0x5db245f7e2fa170b 197156.200000
0x8ce4f9ae2ada2d3a 193126.200000
0x7cfc0b9f27e71cbf 195503.400000
0xfce2a2c4d74bbb29 201925.500000
0xfbf6fc937b9a0b75 202057.300000
0xe39d56f4623cfae7 196741.800000
0x1d18387f6b845d29 188897.200000
0xd0012074c0a36eae 194172.000000
0xb84122946b379f4a 201093.200000
0x5ea2984ca3d64bf3 204940.600000
0xfdcde28cde134fde 189108.800000
0x3e5dd2486db69374 203449.400000
0x8b0eb095de98aacd 195877.700000
0x32d9f3d2ecf17c01 193550.400000
0x8fcd8b0cbbf7463f 192829.400000
0xd99b80c565960884 198982.300000
0xe0f571ea99152f64 197641.900000
0xbaf628caad702027 196592.500000
0xd6de3faec891934b 198355.300000
0xcd1acc35d326ccd9 202420.300000
0xcd86592fdbad003a 192590.600000
0x0a3b0ff838310539 196178.600000
0x3fd7d01d06e57196 190972.000000
0x27b7a391658d3997 197407.800000
0x3cb95ae3bee31472 196018.300000
0x2294839299e2efdb 201628.500000
0x060ada6cae26e286 192920.500000
0xeba5ca0a3489b77d 196362.200000
0x755bd6a3b22c189e 194920.200000
0x1813b63dfa48886a 195950.700000
0xd7afc528bd70cff1 202455.100000
0xea037d874d34a7be 195308.200000
0x700f78db65d96cf8 194973.100000
0x1def0d85c9100b6d 195112.500000
0xe603b68600b2fed4 200247.200000
